time,channel_1,channel_2,channel_3
0.000000,0.000000,-0.061087,0.000000
0.020000,0.001139,-0.061087,0.000000
0.040000,0.002281,-0.061087,0.000000
0.060000,0.003426,-0.061087,0.000000
0.080000,0.004574,-0.061087,0.000000
0.100000,0.005725,-0.061087,0.000000
0.120000,0.006879,-0.061087,0.000000
0.140000,0.008036,-0.061087,0.000000
0.160000,0.009196,-0.061087,0.000000
0.180000,0.010358,-0.061087,0.000000
0.200000,0.011522,-0.061087,0.000000
0.220000,0.012689,-0.061087,0.000000
0.240000,0.013858,-0.061087,0.000000
0.260000,0.015030,-0.061087,0.000000
0.280000,0.016203,-0.061087,0.000000
0.300000,0.017379,-0.061087,0.000000
0.320000,0.018557,-0.061087,0.000000
0.340000,0.019736,-0.061087,0.000000
0.360000,0.020918,-0.061087,0.000000
0.380000,0.022100,-0.061087,0.000000
0.400000,0.023285,-0.061087,0.000000
0.420000,0.024471,-0.061087,0.000000
0.440000,0.025658,-0.061087,0.000000
0.460000,0.026847,-0.061087,0.000000
0.480000,0.028036,-0.061087,0.000000
0.500000,0.029227,-0.061087,0.000000
0.520000,0.030418,-0.061087,0.000000
0.540000,0.031611,-0.061087,0.000000
0.560000,0.032803,-0.061087,0.000000
0.580000,0.033997,-0.061087,0.000000
0.600000,0.035191,-0.061087,0.000000
0.620000,0.036385,-0.061087,0.000000
0.640000,0.037579,-0.061087,0.000000
0.660000,0.038773,-0.061087,0.000000
0.680000,0.039967,-0.061087,0.000000
0.700000,0.041161,-0.061087,0.000000
0.720000,0.042354,-0.061087,0.000000
0.740000,0.043547,-0.061087,0.000000
0.760000,0.044739,-0.061087,0.000000
0.780000,0.045931,-0.061087,0.000000
0.800000,0.047121,-0.061087,0.000000
0.820000,0.048310,-0.061087,0.000000
0.840000,0.049498,-0.061087,0.000000
0.860000,0.050684,-0.061087,0.000000
0.880000,0.051869,-0.061087,0.000000
0.900000,0.053052,-0.061087,0.000000
0.920000,0.054233,-0.061087,0.000000
0.940000,0.055412,-0.061087,0.000000
0.960000,0.056589,-0.061087,0.000000
0.980000,0.057763,-0.061087,0.000000
1.000000,0.058934,-0.061087,0.000000
1.020000,0.060103,-0.061087,0.000000
1.040000,0.061269,-0.061087,0.000000
1.060000,0.062431,-0.061087,0.000000
1.080000,0.063590,-0.061087,0.000000
1.100000,0.064746,-0.061087,0.000000
1.120000,0.065897,-0.061087,0.000000
1.140000,0.067045,-0.061087,0.000000
1.160000,0.068189,-0.061087,0.000000
1.180000,0.069328,-0.061087,0.000000
1.200000,0.070463,-0.061087,0.000000
1.220000,0.071592,-0.061087,0.000000
1.240000,0.072717,-0.061087,0.000000
1.260000,0.073837,-0.061087,0.000000
1.280000,0.074951,-0.061087,0.000000
1.300000,0.076059,-0.061087,0.000000
1.320000,0.077162,-0.061087,0.000000
1.340000,0.078258,-0.061087,0.000000
1.360000,0.079348,-0.061087,0.000000
1.380000,0.080431,-0.061087,0.000000
1.400000,0.081507,-0.061087,0.000000
1.420000,0.082577,-0.061087,0.000000
1.440000,0.083639,-0.061087,0.000000
1.460000,0.084693,-0.061087,0.000000
1.480000,0.085739,-0.061087,0.000000
1.500000,0.086778,-0.061087,0.000000
1.520000,0.087808,-0.061087,0.000000
1.540000,0.088829,-0.061087,0.000000
1.560000,0.089841,-0.061087,0.000000
1.580000,0.090844,-0.061087,0.000000
1.600000,0.091838,-0.061087,0.000000
1.620000,0.092821,-0.061087,0.000000
1.640000,0.093795,-0.061087,0.000000
1.660000,0.094758,-0.061087,0.000000
1.680000,0.095711,-0.061087,0.000000
1.700000,0.096653,-0.061087,0.000000
1.720000,0.097583,-0.061087,0.000000
1.740000,0.098502,-0.061087,0.000000
1.760000,0.099409,-0.061087,0.000000
1.780000,0.100303,-0.061087,0.000000
1.800000,0.101186,-0.061087,0.000000
1.820000,0.102055,-0.061087,0.000000
1.840000,0.102911,-0.061087,0.000000
1.860000,0.103754,-0.061087,0.000000
1.880000,0.104583,-0.061087,0.000000
1.900000,0.105398,-0.061087,0.000000
1.920000,0.106198,-0.061087,0.000000
1.940000,0.106983,-0.061087,0.000000
1.960000,0.107753,-0.061087,0.000000
1.980000,0.108508,-0.061087,0.000000
2.000000,0.109246,-0.061087,0.000000
2.020000,0.109969,-0.061087,0.000000
2.040000,0.110675,-0.061087,0.000000
2.060000,0.111363,-0.061087,0.000000
2.080000,0.112035,-0.061087,0.000000
2.100000,0.112688,-0.061087,0.000000
2.120000,0.113324,-0.061087,0.000000
2.140000,0.113941,-0.061087,0.000000
2.160000,0.114539,-0.061087,0.000000
2.180000,0.115118,-0.061087,0.000000
2.200000,0.115677,-0.061087,0.000000
2.220000,0.116216,-0.061087,0.000000
2.240000,0.116734,-0.061087,0.000000
2.260000,0.117232,-0.061087,0.000000
2.280000,0.117709,-0.061087,0.000000
2.300000,0.118163,-0.061087,0.000000
2.320000,0.118596,-0.061087,0.000000
2.340000,0.119006,-0.061087,0.000000
2.360000,0.119394,-0.061087,0.000000
2.380000,0.119757,-0.061087,0.000000
2.400000,0.120098,-0.061087,0.000000
2.420000,0.120414,-0.061087,0.000000
2.440000,0.120705,-0.061087,0.000000
2.460000,0.120972,-0.061087,0.000000
2.480000,0.121213,-0.061087,0.000000
2.500000,0.121428,-0.061087,0.000000
2.520000,0.121617,-0.061087,0.000000
2.540000,0.121779,-0.061087,0.000000
2.560000,0.121914,-0.061087,0.000000
2.580000,0.122021,-0.061087,0.000000
2.600000,0.122100,-0.061087,0.000000
2.620000,0.122151,-0.061087,0.000000
2.640000,0.122173,-0.061087,0.000000
2.660000,0.122166,-0.061087,0.000000
2.680000,0.122129,-0.061087,0.000000
2.700000,0.122061,-0.061087,0.000000
2.720000,0.121963,-0.061087,0.000000
2.740000,0.121834,-0.061087,0.000000
2.760000,0.121674,-0.061087,0.000000
2.780000,0.121482,-0.061087,0.000000
2.800000,0.121257,-0.061087,0.000000
2.820000,0.121000,-0.061087,0.000000
2.840000,0.120709,-0.061087,0.000000
2.860000,0.120385,-0.061087,0.000000
2.880000,0.120026,-0.061087,0.000000
2.900000,0.119634,-0.061087,0.000000
2.920000,0.119206,-0.061087,0.000000
2.940000,0.118744,-0.061087,0.000000
2.960000,0.118245,-0.061087,0.000000
2.980000,0.117711,-0.061087,0.000000
3.000000,0.117140,-0.061087,0.000000
3.020000,0.116533,-0.061087,0.000000
3.040000,0.115888,-0.061087,0.000000
3.060000,0.115206,-0.061087,0.000000
3.080000,0.114486,-0.061087,0.000000
3.100000,0.113727,-0.061087,0.000000
3.120000,0.112930,-0.061087,0.000000
3.140000,0.112094,-0.061087,0.000000
3.160000,0.111219,-0.061087,0.000000
3.180000,0.110305,-0.061087,0.000000
3.200000,0.109350,-0.061087,0.000000
3.220000,0.108355,-0.061087,0.000000
3.240000,0.107320,-0.061087,0.000000
3.260000,0.106244,-0.061087,0.000000
3.280000,0.105128,-0.061087,0.000000
3.300000,0.103969,-0.061087,0.000000
3.320000,0.102770,-0.061087,0.000000
3.340000,0.101529,-0.061087,0.000000
3.360000,0.100246,-0.061087,0.000000
3.380000,0.098921,-0.061087,0.000000
3.400000,0.097554,-0.061087,0.000000
3.420000,0.096144,-0.061087,0.000000
3.440000,0.094692,-0.061087,0.000000
3.460000,0.093198,-0.061087,0.000000
3.480000,0.091661,-0.061087,0.000000
3.500000,0.090081,-0.061087,0.000000
3.520000,0.088458,-0.061087,0.000000
3.540000,0.086793,-0.061087,0.000000
3.560000,0.085085,-0.061087,0.000000
3.580000,0.083334,-0.061087,0.000000
3.600000,0.081540,-0.061087,0.000000
