time,channel_1,channel_2,channel_3
0.000000,-0.000006,-0.061087,0.000000
0.020000,-0.020060,-0.061087,0.000000
0.040000,-0.039791,-0.061087,0.000000
0.060000,-0.058777,-0.061087,0.000000
0.080000,-0.076613,-0.061087,0.000000
0.100000,-0.092917,-0.061087,0.000000
0.120000,-0.107339,-0.061087,0.000000
0.140000,-0.119573,-0.061087,0.000000
0.160000,-0.129367,-0.061087,0.000000
0.180000,-0.136524,-0.061087,0.000000
0.200000,-0.140913,-0.061087,0.000000
0.220000,-0.142470,-0.061087,0.000000
0.240000,-0.141199,-0.061087,0.000000
0.260000,-0.137177,-0.061087,0.000000
0.280000,-0.130546,-0.061087,0.000000
0.300000,-0.121513,-0.061087,0.000000
0.320000,-0.110343,-0.061087,0.000000
0.340000,-0.097352,-0.061087,0.000000
0.360000,-0.082899,-0.061087,0.000000
0.380000,-0.067379,-0.061087,0.000000
0.400000,-0.051204,-0.061087,0.000000
0.420000,-0.034802,-0.061087,0.000000
0.440000,-0.018599,-0.061087,0.000000
0.460000,-0.003008,-0.061087,0.000000
0.480000,0.011580,-0.061087,0.000000
0.500000,0.024809,-0.061087,0.000000
0.520000,0.036366,-0.061087,0.000000
0.540000,0.045988,-0.061087,0.000000
0.560000,0.053473,-0.061087,0.000000
0.580000,0.058682,-0.061087,0.000000
0.600000,0.061545,-0.061087,0.000000
0.620000,0.062058,-0.061087,0.000000
0.640000,0.060288,-0.061087,0.000000
0.660000,0.056367,-0.061087,0.000000
0.680000,0.050489,-0.061087,0.000000
0.700000,0.042903,-0.061087,0.000000
0.720000,0.033908,-0.061087,0.000000
0.740000,0.023842,-0.061087,0.000000
0.760000,0.013070,-0.061087,0.000000
0.780000,0.001979,-0.061087,0.000000
0.800000,-0.009039,-0.061087,0.000000
0.820000,-0.019596,-0.061087,0.000000
0.840000,-0.029317,-0.061087,0.000000
0.860000,-0.037856,-0.061087,0.000000
0.880000,-0.044902,-0.061087,0.000000
0.900000,-0.050188,-0.061087,0.000000
0.920000,-0.053501,-0.061087,0.000000
0.940000,-0.054686,-0.061087,0.000000
0.960000,-0.053649,-0.061087,0.000000
0.980000,-0.050364,-0.061087,0.000000
1.000000,-0.044867,-0.061087,0.000000
1.020000,-0.037262,-0.061087,0.000000
1.040000,-0.027712,-0.061087,0.000000
1.060000,-0.016435,-0.061087,0.000000
1.080000,-0.003699,-0.061087,0.000000
1.100000,0.010184,-0.061087,0.000000
1.120000,0.024873,-0.061087,0.000000
1.140000,0.040004,-0.061087,0.000000
1.160000,0.055200,-0.061087,0.000000
1.180000,0.070084,-0.061087,0.000000
1.200000,0.084288,-0.061087,0.000000
1.220000,0.097466,-0.061087,0.000000
1.240000,0.109300,-0.061087,0.000000
1.260000,0.119513,-0.061087,0.000000
1.280000,0.127873,-0.061087,0.000000
1.300000,0.134202,-0.061087,0.000000
1.320000,0.138378,-0.061087,0.000000
1.340000,0.140341,-0.061087,0.000000
1.360000,0.140091,-0.061087,0.000000
1.380000,0.137690,-0.061087,0.000000
1.400000,0.133259,-0.061087,0.000000
1.420000,0.126972,-0.061087,0.000000
1.440000,0.119054,-0.061087,0.000000
1.460000,0.109771,-0.061087,0.000000
1.480000,0.099422,-0.061087,0.000000
1.500000,0.088334,-0.061087,0.000000
1.520000,0.076847,-0.061087,0.000000
1.540000,0.065307,-0.061087,0.000000
1.560000,0.054057,-0.061087,0.000000
1.580000,0.043424,-0.061087,0.000000
1.600000,0.033714,-0.061087,0.000000
1.620000,0.025199,-0.061087,0.000000
1.640000,0.018114,-0.061087,0.000000
1.660000,0.012650,-0.061087,0.000000
1.680000,0.008946,-0.061087,0.000000
1.700000,0.007089,-0.061087,0.000000
1.720000,0.007113,-0.061087,0.000000
1.740000,0.008997,-0.061087,0.000000
1.760000,0.012667,-0.061087,0.000000
1.780000,0.017999,-0.061087,0.000000
1.800000,0.024825,-0.061087,0.000000
1.820000,0.032939,-0.061087,0.000000
1.840000,0.042099,-0.061087,0.000000
1.860000,0.052041,-0.061087,0.000000
1.880000,0.062484,-0.061087,0.000000
1.900000,0.073136,-0.061087,0.000000
1.920000,0.083709,-0.061087,0.000000
1.940000,0.093921,-0.061087,0.000000
1.960000,0.103506,-0.061087,0.000000
1.980000,0.112223,-0.061087,0.000000
2.000000,0.119859,-0.061087,0.000000
2.020000,0.126236,-0.061087,0.000000
2.040000,0.131215,-0.061087,0.000000
2.060000,0.134697,-0.061087,0.000000
2.080000,0.136628,-0.061087,0.000000
2.100000,0.136992,-0.061087,0.000000
2.120000,0.135816,-0.061087,0.000000
2.140000,0.133167,-0.061087,0.000000
2.160000,0.129142,-0.061087,0.000000
2.180000,0.123871,-0.061087,0.000000
2.200000,0.117504,-0.061087,0.000000
2.220000,0.110213,-0.061087,0.000000
2.240000,0.102177,-0.061087,0.000000
2.260000,0.093582,-0.061087,0.000000
2.280000,0.084610,-0.061087,0.000000
2.300000,0.075436,-0.061087,0.000000
2.320000,0.066218,-0.061087,0.000000
2.340000,0.057098,-0.061087,0.000000
2.360000,0.048193,-0.061087,0.000000
2.380000,0.039595,-0.061087,0.000000
2.400000,0.031365,-0.061087,0.000000
2.420000,0.023538,-0.061087,0.000000
2.440000,0.016120,-0.061087,0.000000
2.460000,0.009088,-0.061087,0.000000
2.480000,0.002398,-0.061087,0.000000
2.500000,-0.004017,-0.061087,0.000000
2.520000,-0.010239,-0.061087,0.000000
2.540000,-0.016360,-0.061087,0.000000
2.560000,-0.022477,-0.061087,0.000000
2.580000,-0.028688,-0.061087,0.000000
2.600000,-0.035082,-0.061087,0.000000
2.620000,-0.041737,-0.061087,0.000000
2.640000,-0.048711,-0.061087,0.000000
2.660000,-0.056042,-0.061087,0.000000
2.680000,-0.063739,-0.061087,0.000000
2.700000,-0.071782,-0.061087,0.000000
2.720000,-0.080122,-0.061087,0.000000
2.740000,-0.088675,-0.061087,0.000000
2.760000,-0.097328,-0.061087,0.000000
2.780000,-0.105936,-0.061087,0.000000
2.800000,-0.114332,-0.061087,0.000000
2.820000,-0.122322,-0.061087,0.000000
2.840000,-0.129701,-0.061087,0.000000
2.860000,-0.136248,-0.061087,0.000000
2.880000,-0.141742,-0.061087,0.000000
2.900000,-0.145966,-0.061087,0.000000
2.920000,-0.148713,-0.061087,0.000000
2.940000,-0.149796,-0.061087,0.000000
2.960000,-0.149054,-0.061087,0.000000
2.980000,-0.146359,-0.061087,0.000000
3.000000,-0.141624,-0.061087,0.000000
3.020000,-0.134805,-0.061087,0.000000
3.040000,-0.125907,-0.061087,0.000000
3.060000,-0.114986,-0.061087,0.000000
3.080000,-0.102150,-0.061087,0.000000
3.100000,-0.087561,-0.061087,0.000000
3.120000,-0.071428,-0.061087,0.000000
3.140000,-0.054009,-0.061087,0.000000
3.160000,-0.035603,-0.061087,0.000000
3.180000,-0.016543,-0.061087,0.000000
3.200000,0.002808,-0.061087,0.000000
3.220000,0.022068,-0.061087,0.000000
3.240000,0.040847,-0.061087,0.000000
3.260000,0.058754,-0.061087,0.000000
3.280000,0.075406,-0.061087,0.000000
3.300000,0.090443,-0.061087,0.000000
3.320000,0.103533,-0.061087,0.000000
3.340000,0.114384,-0.061087,0.000000
3.360000,0.122753,-0.061087,0.000000
3.380000,0.128449,-0.061087,0.000000
3.400000,0.131342,-0.061087,0.000000
3.420000,0.131367,-0.061087,0.000000
3.440000,0.128527,-0.061087,0.000000
3.460000,0.122891,-0.061087,0.000000
3.480000,0.114595,-0.061087,0.000000
3.500000,0.103841,-0.061087,0.000000
3.520000,0.090888,-0.061087,0.000000
3.540000,0.076048,-0.061087,0.000000
3.560000,0.059677,-0.061087,0.000000
3.580000,0.042169,-0.061087,0.000000
