time,channel_1,channel_2,channel_3
2.940000,-0.149796,-0.047228,0.114025
2.960000,-0.149054,-0.067863,0.110414
2.980000,-0.146359,-0.087986,0.105343
3.000000,-0.141624,-0.107042,0.098951
3.020000,-0.134805,-0.124509,0.091407
3.040000,-0.125907,-0.139917,0.082909
3.060000,-0.114986,-0.152863,0.073678
3.080000,-0.102150,-0.163017,0.063951
3.100000,-0.087561,-0.170140,0.053976
3.120000,-0.071428,-0.174083,0.044010
3.140000,-0.054009,-0.174796,0.034306
3.160000,-0.035603,-0.172327,0.025109
3.180000,-0.016543,-0.166819,0.016654
3.200000,0.002808,-0.158508,0.009152
3.220000,0.022068,-0.147710,0.002792
3.240000,0.040847,-0.134814,-0.002269
3.260000,0.058754,-0.120269,-0.005910
3.280000,0.075406,-0.104568,-0.008046
3.300000,0.090443,-0.088231,-0.008634
3.320000,0.103533,-0.071793,-0.007672
3.340000,0.114384,-0.055782,-0.005203
3.360000,0.122753,-0.040705,-0.001309
3.380000,0.128449,-0.027032,0.003886
3.400000,0.131342,-0.015183,0.010220
3.420000,0.131367,-0.005512,0.017500
3.440000,0.128527,0.001701,0.025501
3.460000,0.122891,0.006257,0.033979
3.480000,0.114595,0.008043,0.042668
3.500000,0.103841,0.007037,0.051295
3.520000,0.090888,0.003306,0.059584
3.540000,0.076048,-0.003002,0.067259
3.560000,0.059677,-0.011658,0.074060
3.580000,0.042169,-0.022363,0.079741
3.600000,0.023941,-0.034762,0.084083
3.620000,0.005428,-0.048454,0.086896
3.640000,-0.012936,-0.063005,0.088026
3.660000,-0.030722,-0.077965,0.087361
3.680000,-0.047522,-0.092884,0.084830
3.700000,-0.062958,-0.107325,0.080410
3.720000,-0.076693,-0.120877,0.074125
3.740000,-0.088437,-0.133172,0.066047
3.760000,-0.097960,-0.143896,0.056293
3.780000,-0.105094,-0.152793,0.045025
3.800000,-0.109736,-0.159679,0.032445
3.820000,-0.111855,-0.164444,0.018794
3.840000,-0.111488,-0.167054,0.004339
3.860000,-0.108741,-0.167549,-0.010625
3.880000,-0.103787,-0.166043,-0.025786
3.900000,-0.096854,-0.162717,-0.040822
3.920000,-0.088226,-0.157811,-0.055408
3.940000,-0.078232,-0.151614,-0.069225
3.960000,-0.067234,-0.144451,-0.081965
3.980000,-0.055619,-0.136677,-0.093343
4.000000,-0.043786,-0.128654,-0.103098
4.020000,-0.032136,-0.120748,-0.111008
4.040000,-0.021062,-0.113306,-0.116884
4.060000,-0.010933,-0.106651,-0.120587
4.080000,-0.002088,-0.101067,-0.122023
4.100000,0.005175,-0.096791,-0.121148
4.120000,0.010610,-0.094001,-0.117971
4.140000,0.014026,-0.092817,-0.112552
4.160000,0.015291,-0.093291,-0.105003
4.180000,0.014343,-0.095407,-0.095483
4.200000,0.011183,-0.099085,-0.084197
4.220000,0.005880,-0.104182,-0.071389
4.240000,-0.001434,-0.110498,-0.057338
4.260000,-0.010567,-0.117784,-0.042353
4.280000,-0.021272,-0.125750,-0.026762
4.300000,-0.033257,-0.134075,-0.010908
4.320000,-0.046192,-0.142424,0.004859
4.340000,-0.059717,-0.150450,0.020193
4.360000,-0.073458,-0.157816,0.034756
4.380000,-0.087030,-0.164201,0.048230
4.400000,-0.100056,-0.169309,0.060319
4.420000,-0.112173,-0.172886,0.070759
4.440000,-0.123042,-0.174722,0.079325
4.460000,-0.132361,-0.174659,0.085832
4.480000,-0.139873,-0.172599,0.090141
4.500000,-0.145369,-0.168502,0.092163
4.520000,-0.148699,-0.162387,0.091858
4.540000,-0.149772,-0.154334,0.089238
4.560000,-0.148559,-0.144478,0.084363
4.580000,-0.145098,-0.133002,0.077344
4.600000,-0.139484,-0.120134,0.068335
4.620000,-0.131872,-0.106132,0.057530
4.640000,-0.122473,-0.091283,0.045162
4.660000,-0.111542,-0.075886,0.031492
4.680000,-0.099374,-0.060246,0.016805
4.700000,-0.086296,-0.044661,0.001405
4.720000,-0.072656,-0.029414,-0.014396
4.740000,-0.058811,-0.014765,-0.030282
4.760000,-0.045121,-0.000941,-0.045943
4.780000,-0.031934,0.011868,-0.061078
4.800000,-0.019583,0.023512,-0.075405
4.820000,-0.008367,0.033890,-0.088667
4.840000,0.001448,0.042944,-0.100633
4.860000,0.009641,0.050661,-0.111108
